,name,country,city,web,PIC,stage_order,stage_name,tweet_count,tweet_length,tweet_rate,original_ratio,retweeted_ratio,replied_to_ratio,quoted_ratio,quoted_replied_to_ratio,retweet_count,retweet_ratio,retweet_rate,reply_count,reply_ratio,reply_rate,like_count,like_rate,like_ratio,quote_count,quote_rate,quote_ratio,engagement_ratio,stage_success
21,ROBOTEC PTC GMBH,GERMANY,BREMEN,http://www.robotec-ptc.com,897778166,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
766,SAFE LOAD TESTING TECHNOLOGIES SL,SPAIN,PATERNA,,920616622,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
392,ANOTHER BRAIN,FRANCE,PARIS,,910683725,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
250,PINPOINT INNOVATIONS LTD,IRELAND,LIMERICK,http://www.worx.ai,906076225,1,INCEPTION,849.0,170.60895170789163,0.9758620689655172,0.9128386336866903,0.071849234393404,0.01060070671378092,0.004711425206124852,,946.0,1.1142520612485276,1.0873563218390805,18.0,0.02120141342756184,0.020689655172413793,614.0,0.7057471264367816,0.7232037691401649,614.0,0.7057471264367816,0.7232037691401649,1.8904593639575973,0
1302,INGENIARS SRL,ITALY,PISA,http://www.ingeniars.com,937397622,1,INCEPTION,119.0,183.46218487394958,0.06506287588846364,0.6218487394957983,0.2605042016806723,0.008403361344537815,0.1092436974789916,,327.0,2.7478991596638656,0.17878622197922361,4.0,0.03361344537815126,0.002186987424822307,224.0,0.1224712957900492,1.8823529411764706,224.0,0.1224712957900492,1.8823529411764706,4.689075630252101,0
1059,ELECTROCHAEA GMBH,GERMANY,PLANEGG,http://www.electrochaea.com,931016283,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
671,DT EQUIPMENT EHF.,ICELAND,REYKJAVÍK,,917752115,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1729,FRICKE UND MALLAH MICROWAVE TECHNOLOGY GMBH,GERMANY,PEINE,http://www.microwaveheating.net,998503063,1,INCEPTION,107.0,186.22429906542055,0.11941964285714286,0.3925233644859813,0.6074766355140186,,,,221.0,2.0654205607476634,0.24665178571428573,0.0,0.0,0.0,4.0,0.004464285714285714,0.037383177570093455,4.0,0.004464285714285714,0.037383177570093455,2.102803738317757,0
1440,GRADIENTECH AB,SWEDEN,UPPSALA,http://www.gradientech.se,941467160,1,INCEPTION,58.0,165.55172413793105,0.07021791767554479,0.7241379310344828,0.15517241379310345,,0.1206896551724138,,1749.0,30.155172413793103,2.1174334140435835,0.0,0.0,0.0,103.0,0.12469733656174334,1.7758620689655173,103.0,0.12469733656174334,1.7758620689655173,32.06896551724138,1
1719,TUBE TECH INTERNATIONAL LIMITED,UNITED KINGDOM,RAYLEIGH,http://www.tubetech.com,997979845,1,INCEPTION,663.0,168.14630467571644,0.4376237623762376,0.8853695324283559,0.08295625942684766,0.012066365007541479,0.0196078431372549,,308.0,0.4645550527903469,0.2033003300330033,14.0,0.021116138763197588,0.009240924092409241,353.0,0.233003300330033,0.5324283559577677,353.0,0.233003300330033,0.5324283559577677,1.0331825037707392,0
1133,ETME PEPPAS KAI SYNERGATES EE,GREECE,ATHINA,http://www.etme.gr,934497322,1,INCEPTION,12.0,165.58333333333334,0.008626887131560028,0.8333333333333334,0.16666666666666666,,,,7.0,0.5833333333333334,0.0050323508267433505,0.0,0.0,0.0,14.0,0.010064701653486701,1.1666666666666667,14.0,0.010064701653486701,1.1666666666666667,1.9166666666666667,0
869,ELECTRONIC SYSTEMS SPA,ITALY,MOMO,http://www.electronicsystems.it,924450450,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
604,CLIIN APS,DENMARK,SØBORG,,916564932,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1622,LATERIZI GAMBETTOLA SRL,ITALY,GAMBETTOLA,http://www.soltigua.com,966952455,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1188,SENSOCURE AS,NORWAY,BORRE,http://www.sensocure.no,935024129,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
627,SPECTRAPPLY SL,SPAIN,OVIEDO,,916952835,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
902,BIOHOPE SCIENTIFIC SOLUTIONS FOR HUMAN HEALTH SL,SPAIN,TRES CANTOS MADRID,http://www.biohope.es,925517353,1,INCEPTION,843.0,136.00711743772243,0.524906600249066,0.24080664294187426,0.6868327402135231,0.03795966785290629,0.03440094899169632,,14810.0,17.56820877817319,9.221668742216687,24.0,0.028469750889679714,0.014943960149439602,788.0,0.49066002490660027,0.9347568208778173,788.0,0.49066002490660027,0.9347568208778173,18.587188612099645,0
856,SOLUTRONIC ENERGY GMBH,GERMANY,UNTERENSINGEN,http://www.solutronic-energy.de,924208726,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
700,ABLIO S.R.L.,ITALY,ROMA,http://www.ablio.com,918356910,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1281,SEEQUESTOR LIMITED,UNITED KINGDOM,LEDBURY,http://www.seequestor.com,936671383,1,INCEPTION,20.0,118.1,0.0392156862745098,0.55,0.3,0.05,0.1,,48.0,2.4,0.09411764705882353,1.0,0.05,0.00196078431372549,18.0,0.03529411764705882,0.9,18.0,0.03529411764705882,0.9,3.45,0
709,MARSTROM COMPOSITE AB,SWEDEN,VASTERVIK,http://www.marstrom.com,918640344,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1722,NAVOCAP,FRANCE,AUSSONNE,http://www.navocap.com,998115160,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
321,CURIO EHF,ICELAND,HAFNARFJORDUR,,909312145,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1465,ONTWIKKELINGSMAATSCHAPPIJ HET IDEE,NETHERLANDS,ROTTERDAM,http://www.solynta.com,946689640,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1562,MEMED DIAGNOSTICS LTD,ISRAEL,TIRAT CARMEL,http://www.me-med.com,953712440,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,1
1179,DIATECH PHARMACOGENETICS SOCIETA A RESPONSABILITA LIMITATA,ITALY,JESI,http://www.diatechpharmacogenetics.com,934919078,1,INCEPTION,133.0,118.76691729323308,0.06623505976095617,0.6842105263157895,0.22556390977443608,0.06015037593984962,0.03007518796992481,,107.0,0.8045112781954887,0.053286852589641436,4.0,0.03007518796992481,0.00199203187250996,97.0,0.04830677290836653,0.7293233082706767,97.0,0.04830677290836653,0.7293233082706767,1.586466165413534,0
1495,ENAIR ENERGY SL,SPAIN,CASTALLA ALICANTE,http://www.enair.es,950771885,1,INCEPTION,258.0,112.66279069767442,0.16175548589341693,0.9108527131782945,0.08139534883720931,,0.007751937984496124,,193.0,0.748062015503876,0.12100313479623824,4.0,0.015503875968992248,0.0025078369905956114,120.0,0.07523510971786834,0.46511627906976744,120.0,0.07523510971786834,0.46511627906976744,1.2364341085271318,0
624,TLA TARGETED IMMUNOTHERAPIES AB,SWEDEN,STOCKHOLM,http://www.ithgroup.eu,916941680,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1692,SILICON RADAR GMBH,GERMANY,FRANKFURT,http://www.siliconradar.com,993060005,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
125,UNISIEVE,SWITZERLAND,ZÜRICH,http://www.unisieve.com,904027973,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1011,INBIOLEV SL,SPAIN,NOAIN,http://www.lev2050.com,929984106,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1090,ESS ENGINEERING SOFTWARE STEYR GMBH,AUSTRIA,STEYR,http://essteyr.com,933615010,1,INCEPTION,192.0,225.984375,0.14201183431952663,0.78125,0.13020833333333334,0.005208333333333333,0.08333333333333333,,16628.0,86.60416666666667,12.298816568047338,7.0,0.036458333333333336,0.005177514792899409,252.0,0.1863905325443787,1.3125,252.0,0.1863905325443787,1.3125,87.97395833333333,0
848,LARGOIKO S.L.L.,SPAIN,VILLATUERTA,http://www.largoiko.es,924124433,1,INCEPTION,13.0,117.23076923076923,0.013933547695605574,0.7692307692307693,0.07692307692307693,,0.15384615384615385,,37.0,2.8461538461538463,0.03965702036441586,1.0,0.07692307692307693,0.0010718113612004287,49.0,0.05251875669882101,3.769230769230769,49.0,0.05251875669882101,3.769230769230769,6.923076923076923,0
780,EPIGUARD AS,NORWAY,GAMLE FREDRIKSTAD,http://www.epiguard.com,921019463,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
605,AUTHENTEQ EHF,ICELAND,REYKJAVIK,http://authenteq.com,916568133,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1734,SOLMATES BV,NETHERLANDS,ENSCHEDE,http://www.solmates.nl,998782035,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1452,VISUM LIMITED,IRELAND,LISTOWEL,,942630578,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
415,PROARC MEDICAL LTD,ISRAEL,PARDES HANA,http://www.proarcmedical.com,910992767,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
100,INOREVIA,FRANCE,PARIS,http://www.inorevia.com,902395754,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
741,HDIV SECURITY SL,SPAIN,SAN SEBASTIAN,http://hdivsecurity.com,919384625,1,INCEPTION,496.0,201.35685483870967,0.43508771929824563,0.8145161290322581,0.13306451612903225,0.03225806451612903,0.020161290322580645,,1572.0,3.1693548387096775,1.3789473684210527,13.0,0.02620967741935484,0.011403508771929825,907.0,0.7956140350877193,1.8286290322580645,907.0,0.7956140350877193,1.8286290322580645,5.104838709677419,0
334,SPINDRIVE OY,FINLAND,JOUTSENO,http://www.spindrive.fi,909676574,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1576,IMMUNOVIA AB,SWEDEN,LUND,http://www.immunovia.se,955486279,1,INCEPTION,368.0,196.5461956521739,0.28438948995363217,0.8315217391304348,0.1358695652173913,0.008152173913043478,0.024456521739130436,,1823.0,4.953804347826087,1.4088098918083463,40.0,0.10869565217391304,0.030911901081916538,2837.0,2.1924265842349304,7.709239130434782,2837.0,2.1924265842349304,7.709239130434782,12.991847826086957,1
1457,VERIGRAFT AB,SWEDEN,GOTEBORG,http://www.verigraft.com,943501929,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
834,IRIS AI AS,NORWAY,BEKKESTUA,http://iris.ai,923979903,1,INCEPTION,573.0,200.90575916230367,0.4001396648044693,0.4816753926701571,0.2757417102966841,0.18150087260034903,0.06108202443280977,,63583.0,110.96509598603839,44.40153631284916,108.0,0.18848167539267016,0.07541899441340782,1144.0,0.7988826815642458,1.9965095986038395,1144.0,0.7988826815642458,1.9965095986038395,113.282722513089,0
833,PAUMAX OY,FINLAND,SALO,http://www.aina-wireless.com,923643604,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1618,ENDECO TECHNOLOGIES LIMITED,IRELAND,DUBLIN,http://www.endeco-technologies.com,965922315,1,INCEPTION,1585.0,151.7167192429022,1.1468885672937772,0.8422712933753943,0.11356466876971609,0.010094637223974764,0.03406940063091483,,2700.0,1.7034700315457414,1.9536903039073805,24.0,0.015141955835962145,0.017366136034732273,822.0,0.5947901591895803,0.5186119873817034,822.0,0.5947901591895803,0.5186119873817034,2.266876971608833,1
939,REAQTA LTD,MALTA,VALLETTA,http://www.reaqta.com,927071002,1,INCEPTION,309.0,168.52750809061487,0.14318813716404077,0.6796116504854369,0.1553398058252427,0.12297734627831715,0.032362459546925564,0.009708737864077669,3156.0,10.21359223300971,1.4624652455977758,97.0,0.313915857605178,0.04494902687673772,2184.0,1.0120481927710843,7.067961165048544,2184.0,1.0120481927710843,7.067961165048544,17.854368932038835,0
1533,MULTISCAN TECHNOLOGIES S.L.,SPAIN,COCENTAINA,http://www.multiscan.eu,952596164,1,INCEPTION,48.0,204.39583333333334,0.049586776859504134,0.875,0.10416666666666667,0.020833333333333332,,,106.0,2.2083333333333335,0.10950413223140495,1.0,0.020833333333333332,0.0010330578512396695,176.0,0.18181818181818182,3.6666666666666665,176.0,0.18181818181818182,3.6666666666666665,5.9375,0
1647,AMPYX POWER BV,NETHERLANDS,DEN HAAG,http://www.ampyxpower.com,972506384,1,INCEPTION,520.0,141.42884615384617,0.2115541090317331,0.4,0.4423076923076923,0.09615384615384616,0.06153846153846154,,2751.0,5.290384615384616,1.1192026037428804,62.0,0.11923076923076924,0.025223759153783564,1398.0,0.5687550854353133,2.6884615384615387,1398.0,0.5687550854353133,2.6884615384615387,8.259615384615385,0
1267,FLEXBIMEC INTERNATIONAL SRL,ITALY,ALBINEA,http://www.flexbimec.com,936391053,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1260,PAYPLUG,FRANCE,PARIS,http://www.payplug.com,936335278,1,INCEPTION,884.0,112.83257918552036,0.601360544217687,0.5316742081447964,0.31334841628959276,0.1515837104072398,0.003393665158371041,,1467.0,1.659502262443439,0.9979591836734694,110.0,0.1244343891402715,0.07482993197278912,421.0,0.2863945578231292,0.4762443438914027,421.0,0.2863945578231292,0.4762443438914027,2.264705882352941,1
640,RAINMAKER HOLLAND BV,NETHERLANDS,ROTTERDAM,http://www.rainmakerww.com,917155953,1,INCEPTION,41.0,221.3170731707317,0.08991228070175439,0.6585365853658537,0.2926829268292683,,0.04878048780487805,,715.0,17.4390243902439,1.5679824561403508,37.0,0.9024390243902439,0.08114035087719298,508.0,1.1140350877192982,12.390243902439025,508.0,1.1140350877192982,12.390243902439025,31.4390243902439,0
104,BLUE CODE INTERNATIONAL AG,SWITZERLAND,LACHEN SZ,,902734284,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
815,MINT LABS,SPAIN,BARCELONA,http://www.qmenta.com,922795921,1,INCEPTION,1162.0,185.84509466437177,1.0121951219512195,0.572289156626506,0.31841652323580033,0.06884681583476764,0.039586919104991396,0.0008605851979345956,10874.0,9.358003442340792,9.47212543554007,65.0,0.05593803786574871,0.05662020905923345,1538.0,1.3397212543554007,1.3235800344234079,1538.0,1.3397212543554007,1.3235800344234079,10.787435456110154,1
998,TAGSONOMY S.L.,SPAIN,MADRID,,929769348,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1075,IMA SRL,ITALY,MORTARA,http://www.imadelta.com,931768324,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1752,CYBERNETICA AS,ESTONIA,TALLINN,http://www.cyber.ee,999754363,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
460,ANGULAR VELOCITY OY,FINLAND,VANTAA,http://www.angularvelocity.fi,911702322,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1046,TOPJET SRL,ITALY,FIORANO MODENESE,http://www.topjet.it,930512368,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
585,ABBELIGHT,FRANCE,PARIS,http://www.abbelight.com,915824143,1,INCEPTION,296.0,191.875,0.3920529801324503,0.44932432432432434,0.2668918918918919,0.1891891891891892,0.0945945945945946,,1440.0,4.864864864864865,1.9072847682119205,82.0,0.27702702702702703,0.10860927152317881,3014.0,3.9920529801324505,10.182432432432432,3014.0,3.9920529801324505,10.182432432432432,15.537162162162161,0
1232,ELOP AS,NORWAY,HAMAR,http://www.elop.no,935460726,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1248,ANASEN,FRANCE,PARIS,http://www.anasen.com,936034190,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
497,PKVITALITY,FRANCE,PARIS,http://www.pkparis.com,912205267,1,INCEPTION,337.0,112.75370919881306,0.5663865546218487,0.22551928783382788,0.4807121661721068,0.16023738872403562,0.13353115727002968,,2136.0,6.338278931750742,3.5899159663865547,32.0,0.09495548961424333,0.05378151260504202,250.0,0.42016806722689076,0.7418397626112759,250.0,0.42016806722689076,0.7418397626112759,7.210682492581602,0
702,SEALANTIUM MEDICAL LTD,ISRAEL,ROSH HA'AYIN,,918407156,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
375,IS IT FRESH GMBH,GERMANY,AACHEN,http://www.is-it-fresh.com,910529107,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
975,HOMEBIOGAS LTD,ISRAEL,BET YANAI,http://www.homebiogas.com,927757568,1,INCEPTION,237.0,127.33333333333333,0.2415902140672783,0.5822784810126582,0.16877637130801687,0.12236286919831224,0.12658227848101267,,412.0,1.738396624472574,0.4199796126401631,52.0,0.21940928270042195,0.053007135575942915,674.0,0.6870540265035678,2.8438818565400843,674.0,0.6870540265035678,2.8438818565400843,5.0548523206751055,0
1209,FALCON-VISION MUSZAKI FEJLESZTO ES SZOLGALTATO ZARTKORUEN MUKODO,HUNGARY,BUDAPEST,http://www.falcon-vision.com,935377112,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1361,INDOORATLAS OY,FINLAND,OULU,http://www.indooratlas.com,938236963,1,INCEPTION,131.0,112.01526717557252,0.33418367346938777,0.5725190839694656,0.40458015267175573,0.022900763358778626,,,240.0,1.83206106870229,0.6122448979591837,4.0,0.030534351145038167,0.01020408163265306,22.0,0.05612244897959184,0.16793893129770993,22.0,0.05612244897959184,0.16793893129770993,2.030534351145038,1
404,SIGNUM SURGICAL LIMITED,IRELAND,GALWAY,http://www.signumsurgical.com,910840089,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
419,SOLARGAPS LLC,UKRAINE,KYIV,http://solargaps.com,911020606,1,INCEPTION,16.0,194.25,0.021828103683492497,0.875,0.125,,,,10.0,0.625,0.013642564802182811,0.0,0.0,0.0,24.0,0.03274215552523874,1.5,24.0,0.03274215552523874,1.5,2.125,0
1429,SENSE4CARE SL,SPAIN,BARCELONA,http://www.sense4care.com,941002530,1,INCEPTION,140.0,209.5857142857143,0.09308510638297872,0.7357142857142858,0.17142857142857143,0.02142857142857143,0.07142857142857142,,321.0,2.2928571428571427,0.21343085106382978,13.0,0.09285714285714286,0.008643617021276596,422.0,0.28058510638297873,3.0142857142857142,422.0,0.28058510638297873,3.0142857142857142,5.507142857142857,0
1156,ARRALIS LTD,IRELAND,LIMERICK,http://www.arralis.com,934687636,1,INCEPTION,3791.0,105.80005275652861,4.165934065934066,0.9332629912951728,0.057504616196254285,0.0031653917172250064,0.006067000791347929,,10722.0,2.8282774993405435,11.782417582417583,46.0,0.012134001582695859,0.05054945054945055,1315.0,1.445054945054945,0.3468741756792403,1315.0,1.445054945054945,0.3468741756792403,3.1994196781851754,1
173,DYME BV,NETHERLANDS,AMSTERDAM,http://dyme.app,905006315,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
690,EYE ON AIR BV,NETHERLANDS,ENSCHEDE,http://www.eyeonair.nl,918231683,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
827,SIGNICAT AS,NORWAY,TRONDHEIM,http://www.signicat.com,923279854,1,INCEPTION,205.0,124.3609756097561,0.07352941176470588,0.8780487804878049,0.11219512195121951,0.004878048780487805,0.004878048780487805,,236.0,1.1512195121951219,0.08464849354375897,7.0,0.03414634146341464,0.002510760401721664,129.0,0.04626972740315639,0.6292682926829268,129.0,0.04626972740315639,0.6292682926829268,1.824390243902439,1
428,STIMUNITY SAS,FRANCE,PARIS,http://stimunity.com,911138946,1,INCEPTION,36.0,125.77777777777777,0.026219956300072834,0.1388888888888889,0.75,0.05555555555555555,0.05555555555555555,,6380.0,177.22222222222223,4.6467589220684635,1.0,0.027777777777777776,0.0007283321194464676,45.0,0.03277494537509104,1.25,45.0,0.03277494537509104,1.25,178.66666666666666,0
1299,GRAASTEN TEGLVAERK A/S,DENMARK,GRAASTEN,http://www.egernsund-tegl.dk,937267739,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1139,TUTORFAIR LIMITED,UNITED KINGDOM,LONDON,http://www.tutorfair.com,934566192,1,INCEPTION,180.0,206.62222222222223,0.1637852593266606,0.8722222222222222,0.07222222222222222,0.03333333333333333,0.022222222222222223,,56.0,0.3111111111111111,0.050955414012738856,2.0,0.011111111111111112,0.0018198362147406734,111.0,0.10100090991810737,0.6166666666666667,111.0,0.10100090991810737,0.6166666666666667,0.9555555555555556,0
1515,POINT PLASTIC SRL,ITALY,ANAGNI,http://www.pointplastic.it,952096226,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
718,TALLERES AZUARA  SL,SPAIN,VALLS,http://www.talleresazuara.net,918716780,1,INCEPTION,35.0,127.82857142857142,0.05303030303030303,0.5714285714285714,0.3142857142857143,0.02857142857142857,0.08571428571428572,,123.0,3.5142857142857142,0.18636363636363637,1.0,0.02857142857142857,0.0015151515151515152,34.0,0.051515151515151514,0.9714285714285714,34.0,0.051515151515151514,0.9714285714285714,4.514285714285714,0
282,MYCORENA AB,SWEDEN,GÖTEBORG,http://www.mycorena.com,907603975,1,INCEPTION,134.0,210.38059701492537,0.16708229426433915,0.6567164179104478,0.19402985074626866,0.13432835820895522,0.014925373134328358,,152.0,1.1343283582089552,0.18952618453865336,18.0,0.13432835820895522,0.022443890274314215,223.0,0.27805486284289277,1.664179104477612,223.0,0.27805486284289277,1.664179104477612,2.962686567164179,0
1723,2CUREX,DENMARK,BIRKEROED,http://www.2curex.com,998138149,1,INCEPTION,435.0,192.26896551724138,0.33079847908745247,0.6781609195402298,0.18620689655172415,0.029885057471264367,0.10574712643678161,,1268.0,2.914942528735632,0.9642585551330799,72.0,0.16551724137931034,0.05475285171102662,4028.0,3.0631178707224334,9.259770114942528,4028.0,3.0631178707224334,9.259770114942528,12.551724137931034,0
1120,PREDICT.IO GMBH,GERMANY,BERLIN,http://www.predict.io,934429422,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1649,AVS ADDED VALUE INDUSTRIAL ENGINEERING SOLUTIONS SLU,SPAIN,ELGOIBAR,http://www.a-v-s.es,972628410,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
635,ILYA PHARMA AB,SWEDEN,UPPSALA,,917075249,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,1
738,CIWIT BV,NETHERLANDS,AMSTERDAM,http://www.castoredc.com,919358920,1,INCEPTION,304.0,154.04276315789474,0.5640074211502782,0.7105263157894737,0.08881578947368421,0.09539473684210527,0.10526315789473684,,1875.0,6.167763157894737,3.4786641929499074,31.0,0.10197368421052631,0.0575139146567718,993.0,1.842300556586271,3.2664473684210527,993.0,1.842300556586271,3.2664473684210527,9.664473684210526,1
499,3BEE SRL,ITALY,TREZZO SULL'ADDA,http://3bee.it,912226316,1,INCEPTION,1019.0,63.52600588812561,1.0828905419766206,0.9813542688910697,0.012757605495583905,0.005888125613346418,,,151.0,0.1481844946025515,0.16046758767268862,5.0,0.004906771344455349,0.005313496280552604,38.0,0.040382571732199786,0.03729146221786065,38.0,0.040382571732199786,0.03729146221786065,0.19136408243375858,0
1098,MELAMIN D.D. KOCEVJE,SLOVENIA,KOCEVJE,http://www.melamin.si,934202248,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1113,STREAMLINED SYMVOULI MECHANIKI EPE,GREECE,PERAMA,http://www.streamlined.gr,934377721,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
691,FWE GMBH,GERMANY,MARKTREDWITZ,,918243711,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
0,IMPACT PLASTIC PROCESSING,UNITED KINGDOM,GRANGEMOUTH,http://www.scottishplasticrecycling.org,894047934,1,INCEPTION,655.0,226.67633587786258,1.1974405850091407,0.7343511450381679,0.025954198473282442,0.20458015267175572,0.03358778625954199,0.0015267175572519084,271.0,0.41374045801526715,0.4954296160877514,129.0,0.1969465648854962,0.23583180987202926,900.0,1.6453382084095065,1.3740458015267176,900.0,1.6453382084095065,1.3740458015267176,2.0061068702290075,0
1173,WINFOOR AB,SWEDEN,LUND,http://www.winfoor.com,934820526,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
926,ANB SENSORS LIMITED,UNITED KINGDOM,GREAT CAMBOURNE,http://anbsensors.com,926287339,1,INCEPTION,239.0,142.63598326359832,0.1892319873317498,0.6694560669456067,0.28451882845188287,0.008368200836820083,0.03765690376569038,,987.0,4.129707112970712,0.7814726840855107,22.0,0.09205020920502092,0.01741884402216944,632.0,0.5003958828186856,2.6443514644351462,632.0,0.5003958828186856,2.6443514644351462,6.924686192468619,0
1131,BASEWALK KERESKEDELMI ES SZOLGALTATO KORLATOLT FELELOSSEGU TARSA,HUNGARY,BUDAPEST,http://www.basewalk.com,934478795,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1382,SETENTA E TRES MIL E CEM LDA,PORTUGAL,RIO DE MOINHOS BORBA,,938637670,1,INCEPTION,44.0,172.1818181818182,0.048034934497816595,0.9318181818181818,0.022727272727272728,,0.045454545454545456,,37.0,0.8409090909090909,0.04039301310043668,2.0,0.045454545454545456,0.002183406113537118,104.0,0.11353711790393013,2.3636363636363638,104.0,0.11353711790393013,2.3636363636363638,3.659090909090909,0
1247,EASYMILE,FRANCE,TOULOUSE,http://www.easymile.com,936032444,1,INCEPTION,374.0,111.58021390374331,0.6750902527075813,0.4144385026737968,0.446524064171123,0.06951871657754011,0.06951871657754011,,2425.0,6.483957219251337,4.377256317689531,16.0,0.0427807486631016,0.02888086642599278,338.0,0.6101083032490975,0.9037433155080213,338.0,0.6101083032490975,0.9037433155080213,7.467914438502674,1
1386,LIGHTWARE VETITESTECHNIKAI KORLATOLT FELELOSSEGU TARSASAG,HUNGARY,BUDAPEST,http://www.lightware.eu,938751063,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
327,REMEDY BIOLOGICS LIMITED,IRELAND,ASHBOURNE,http://www.remedybiologics.com,909408951,1,INCEPTION,5.0,192.6,0.015479876160990712,0.8,,,0.2,,13.0,2.6,0.04024767801857585,1.0,0.2,0.0030959752321981426,39.0,0.12074303405572756,7.8,39.0,0.12074303405572756,7.8,10.8,0
102,GOAVA SALES INTELLIGENCE AB,SWEDEN,STOCKHOLM,http://www.goava.com,902644559,1,INCEPTION,11.0,154.45454545454547,0.030470914127423823,1.0,,,,,3.0,0.2727272727272727,0.008310249307479225,0.0,0.0,0.0,14.0,0.038781163434903045,1.2727272727272727,14.0,0.038781163434903045,1.2727272727272727,1.5454545454545454,1
213,BILLON DIGITAL SERVICES SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,POLAND,WARSAW,http://billongroup.com,905745164,1,INCEPTION,429.0,158.9044289044289,0.6952998379254457,0.372960372960373,0.47785547785547783,0.10256410256410256,0.046620046620046623,,676.0,1.5757575757575757,1.0956239870340356,46.0,0.10722610722610723,0.07455429497568881,691.0,1.119935170178282,1.6107226107226107,691.0,1.119935170178282,1.6107226107226107,3.3986013986013988,1
1159,DATAWIZARD SRL,ITALY,ROMA,http://www.datawizard.it,934716057,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
852,HIANTIS SRL,ITALY,MILAN,http://www.hiantis.eu,924147422,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
246,VITESTRO BV,NETHERLANDS,UTRECHT,http://www.vitestro.com,906030247,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1728,AVANTICELL SCIENCE LTD,UNITED KINGDOM,AYR,http://www.avanticell.com,998500153,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1492,EFOS INFORMACIJSKE RESITVE DOO,SLOVENIA,HRUSEVJE,http://www.efos.si,950434810,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1586,BVB INNOVATE GMBH,GERMANY,STUTTGART,http://www.bvb-innovate.de,957294359,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
